brand,brand_id,product_id_index,category_2,category_3,simplified_category_id,event_time_index,event_type_index,user_session_index,price,user_id_index,discount_rate,purchase_rate,revenue
Element-5,7011,25825,CarAudio,CarAcoustic,121200,1580661178,1,12468870,115.81,1380835,36.63274,25.0,268563.3843383789
Whirlpool,1160,10239,BigHomeAppliances,Refrigerators,200640,1587049567,1,40198039,761.9,10427543,42.304783,0.0,7619.000244140625
OPPO,4406,1379,Smartphones,,241000,1586372350,1,72195163,217.48,7300697,15.502374,0.0,3790893.805526733
Apple,7204,1418,Smartphones,,241000,1578032522,1,40123697,746.2,184161,0.03349186,0.0,747692.4122314453
Горизонт,2974,86815,Bedroom,BedroomSets,184528,1570770089,1,48536633,257.15,1611811,30.426666,0.0,270264.6435852051
Apple,7204,60,Smartphones,,241000,1585813400,1,62832280,514.56,13978687,50.95552,0.0,2558392.307861328
Acer,5957,299024,NotebooksAndAccessories,Notebooks,144305,1586077434,1,33938700,864.09,12638825,0.062451918,0.0,440685.91369628906
Vivo,6208,1126,Smartphones,,241000,1576064529,1,182949,120.96,117508,21.668179,0.0,189423.35856628415
Xiaomi,5677,1334,Smartphones,,241000,1574312456,1,20470333,200.39,3321206,29.098114,24.13793103448276,5004539.84475708
Huawei,6530,819,Smartphones,,241000,1570757499,1,70720671,514.79,4561271,15.569441,0.0,57141.68756103516
Калитва,6207,90599,Kitchenware,UtensilsForCooking,197612,1586696954,1,679952,5.92,11834587,68.37607,0.0,23.68000030517578
Xiaomi,5677,1334,Smartphones,,241000,1583492857,1,52607392,181.97,11294756,35.61547,0.0,4544518.81048584
Paco Rabanne,3398,96137,Perfumes,,112000,1576523672,1,40625131,69.8,5018842,28.63715,0.0,35318.80154418945
Мебель Азии,7794,201637,EntranceHall,ShoeCabinets,186543,1586331925,1,77673331,100.39,8205375,0.0,0.0,45577.05972290039
Samsung,7206,465,Smartphones,,241000,1572312560,1,86330776,563.7,2050019,15.967262,0.0,78918.00170898438
OMABELLE,7541,321869,WomenFashion,WomenOuterwear,166447,1583761945,1,69324935,401.55,11267756,35.001137,0.0,0.0
Xiaomi,5677,1397,Smartphones,,241000,1587439307,1,5385907,190.22,6833766,26.018978,0.0,2878409.05847168
Canon,155,267718,OfficeEquipmentAndConsumables,OtherOfficeEquipment,145309,1580257683,1,52984920,128.08,1649653,15.614703,0.0,128.0800018310547
Гербор,222,85335,Bedroom,Wardrobes,184533,1583836198,1,31925021,454.32,1458573,11.970543,0.0,8177.7601318359375
Karcher,3596,88700,VegetableGardenGoods,OutdoorPowerTools,199628,1588089456,2,35675200,118.38,3846808,6.3152924,33.33333333333333,81208.67811584473
Roberto Bravo,7246,164204,JewelryAndBijouterie,EarringsBijouterieAndJewelry,205675,1584007484,1,84193482,570.21,2388923,13.330084,0.0,6272.310241699219
A4Tech,693,19007,Headphones,,262000,1575473672,1,79980891,8.47,7339798,13.217213,0.0,465.8500146865845
Samsung,7206,268373,Smartphones,,241000,1587917657,1,62285582,272.57,14043642,29.354895,20.0,14772476.686950684
Apple,7204,1290,Smartphones,,241000,1570646282,2,14102224,1003.86,1710335,1.1657012,0.0,158914047.2611084
Huawei,6530,947,Smartphones,,241000,1578774587,1,67994594,119.77,9872425,14.778709,0.0,1221294.655769348
Samsung,7206,1081,Smartphones,,241000,1572109183,1,23786649,366.88,2270323,10.85842,0.0,16785127.103393555
Huawei,6530,1194,Smartphones,,241000,1572363291,1,41450329,91.61,5363612,10.781067,0.0,815787.0554351807
HP,7796,2242,NotebooksAndAccessories,Notebooks,144305,1585462875,1,83946671,385.85,13854190,10.722135,0.0,336461.2053222656
Giorgio Armani,6240,97632,Perfumes,,112000,1583667896,1,34699316,101.35,3534596,0.3245494,0.0,5574.24991607666
Rastar,6958,93329,ChildrensTransport,KidsElectricVehicles,137258,1581392611,1,74097469,255.09,265310,0.18781976,0.0,0.0
Xiaomi,5677,232232,Smartphones,,241000,1576916822,1,5381579,178.64,485112,11.930584,0.0,102003.43965148926
BQ,7277,38669,Mobiles,,238000,1585121345,1,53493895,24.69,104667,13.185653,0.0,5258.9701137542725
Baby Time,1879,31947,BabyStrollsAndTrips,StrollersAndAccessories,136257,1578033129,1,75666030,63.06,2151341,9.266185,0.0,6873.540149688721
Samsung,7206,1078,Smartphones,,241000,1580486730,2,44593468,265.18,10988629,26.357302,33.33333333333333,15013960.825317385
TOM FARR,4879,213597,MenFashion,MenOuterwear,164417,1572879972,1,35882059,152.64,272658,0.0,0.0,2747.519989013672
Samsung,7206,164,Smartphones,,241000,1585580162,1,12969886,218.77,13899905,26.347506,0.0,14001.2802734375
Microlab,7134,52097,Audio,ComputerSpeakers,260955,1576169413,1,85524474,35.78,4747757,7.2816825,0.0,15993.659454345703
Sony,6033,953,Smartphones,,241000,1575658109,1,40265779,179.67,5505549,12.739192,0.0,121816.25875854492
Samsung,7206,268376,Smartphones,,241000,1585467438,1,24781179,319.47,317167,22.328657,0.0,9636812.58682251
Samsung,7206,971,Smartphones,,241000,1573324255,1,64699415,194.7,958528,24.285435,0.0,2569650.5597229004
Samsung,7206,22232,SmartWatches,,240000,1581758144,1,87002972,288.81,953646,13.684999,0.0,1508454.6172485352
Sony,6033,5654,Video,HomeTheatres,265982,1578333429,1,33636913,411.54,9206453,23.863619,0.0,77369.52160644531
Bosch,5413,13919,SmallHomeAppliances,VacuumCleaners,204671,1570179910,1,19404148,142.06,4307304,30.133284,0.0,158965.1372680664
Xiaomi,5677,486,Smartphones,,241000,1573722599,1,23257246,153.16,5732915,36.130108,0.0,43803.76104736328
Samsung,7206,282220,Smartphones,,241000,1587645260,1,56592233,105.9,14209460,17.536207,0.0,1695353.1244277954
BEKO,1232,13282,BigHomeAppliances,Washers,200641,1569905975,1,88413351,308.6,3545755,20.59898,0.0,26231.000518798828
Samsung,7206,20636,Headphones,,262000,1578934511,1,55948822,115.81,2331312,10.001552,0.0,1885850.0002441409
Apple,7204,1290,Smartphones,,241000,1574149395,1,49981055,913.28,1194142,10.083684,0.0,144574968.4777832
Фея,6325,33334,ChildrenRoom,Cribs,185536,1572679622,1,3488556,69.47,2878105,6.9016366,0.0,3473.500061035156
DAUSCHER,1603,89947,Kitchenware,UtensilsForCooking,197612,1579919854,1,14074398,11.02,5485542,12.954182,0.0,12761.160530090332
Volta,2459,87324,CarBatteries,,122000,1576535997,1,80045395,38.87,8052757,11.174588,0.0,12982.579643249512
Мебель Азии,7794,201637,EntranceHall,ShoeCabinets,186543,1570390834,1,7830937,95.24,176851,5.1299944,0.0,43238.95903015137
Samsung,7206,1081,Smartphones,,241000,1586796895,1,36419514,359.83,8389883,12.571378,0.0,16462581.715667725
HONOR,1911,1257,Smartphones,,241000,1577113515,1,62402150,566.01,4279698,12.040588,0.0,67355.19116210938
ASUS,889,28969,Hardware,Videocards,142298,1578297719,1,32009619,120.95,5847572,26.371223,0.0,33019.34916687012
Rooman,5706,183973,MenShoes,MenBoots,233791,1572368341,1,78603921,89.84,3658100,0.0,0.0,1617.1199340820312
Samsung,7206,897,Smartphones,,241000,1573707630,1,43308507,715.33,5857419,9.127516,0.0,10608344.153442385
Samsung,7206,1385,Smartphones,,241000,1588112696,1,74921358,166.77,14973047,27.923763,0.0,2271073.918182373
DAUSCHER,1603,13994,SmallHomeAppliances,VacuumCleaners,204671,1570933480,1,17092488,50.94,1221582,26.67339,0.0,5450.579853057861
ЗУБР,6776,107853,PowerTools,ElectricAndGasolineSaws,158367,1578212367,1,10915559,92.15,3346519,13.107025,0.0,31054.55051422119
Apple,7204,22220,SmartWatches,,240000,1577964161,1,4127364,514.79,9291859,18.367641,0.0,207975.15112304688
Samsung,7206,1078,Smartphones,,241000,1581521347,1,41562732,289.58,11297543,19.581219,0.0,16395439.679748535
Tramontina,6937,92225,Kitchenware,KnivesAndCuttingBoards,197608,1577121647,1,16338778,6.06,5199949,8.734939,0.0,0.0
STELS,4096,123525,HandTools,ToolSets,154350,1579952777,1,64708055,62.96,214176,22.3483,0.0,385252.2343978882
ASUS,889,230609,NotebooksAndAccessories,Notebooks,144305,1581022216,1,23092535,470.02,1189895,11.405582,0.0,388236.51092529297
HONOR,1911,1376,Smartphones,,241000,1582374792,1,16472421,218.51,10988944,5.6682806,0.0,69704.68824768066
Versace,1130,96134,Perfumes,,112000,1582294518,1,31202719,57.88,12156187,22.464836,0.0,51339.56094741821
Xiaomi,5677,21285,Headphones,,262000,1578634927,1,7490036,87.21,4747722,21.205278,0.0,56773.7094039917
LG,6533,5544,Tvs,,264000,1573956638,1,11106002,514.04,1140818,9.215499,0.0,771059.9670410156
SVC,3088,51362,PhoneAccessories,PowerBanks,239828,1573912402,1,40351460,15.42,105103,44.987514,0.0,1588.2600078582764
Triangle,1636,61767,Tires,PassengerCarTires,133242,1579800658,1,17301728,52.51,1803863,0.49270824,0.0,630.1199798583984
Xiaomi,5677,1022,Smartphones,,241000,1570864181,1,22900232,123.3,1475428,30.578232,0.0,57457.80142211914
Remington,2896,23024,BeautyCareEquipment,HairCrimpers,101105,1584438478,1,68762955,56.6,5485561,23.306238,20.0,1414.9999618530271
Samsung,7206,13639,SmallHomeAppliances,VacuumCleaners,204671,1573994992,1,43376849,69.47,1088851,10.012949,0.0,965077.2569580078
Samsung,7206,282220,Smartphones,,241000,1580279131,1,60403082,125.47,5829678,2.2971475,0.0,2008649.2495422363
Горизонт,2974,86571,Bedroom,BedroomSets,184528,1572682985,1,21118289,321.73,2945452,19.828054,0.0,337494.7815246582
Elizavecca,3297,108469,SkinCare,FacialMasks,115173,1581792386,1,39735421,14.72,6315268,0.0,16.666666666666664,2840.96005153656
Goodride,1020,72500,Tires,PassengerCarTires,133242,1572723210,1,84602924,39.67,157734,17.508842,0.0,753.7299652099609
Amazfit,3365,228138,SmartWatches,,240000,1584286786,1,53490352,162.29,242045,32.659756,0.0,233048.43035888672
Pioneer,1996,24256,CarAudio,HeadUnits,121203,1573858392,1,61835364,141.32,1098834,5.34494,0.0,56810.64294433594
OPPO,4406,278365,Smartphones,,241000,1586300202,1,26668356,308.6,724349,0.08417382,0.0,1278838.4252929688
Vestel,6415,5559,Tvs,,264000,1579018325,1,68816055,411.83,2288570,24.989532,0.0,101722.0066833496
iBOX,547,18683,CarElectronics,Dvrs,124208,1573048568,1,68329303,57.66,709117,25.077963,0.0,16260.119956970217
Willmark,6606,26617,ClimateEquipment,Heaters,202647,1580371941,1,14544566,15.55,1986865,13.563089,0.0,7961.60009765625
Polaris,7184,9114,KitchenAppliances,StovesAndGrills,203658,1581341226,1,46395879,148.58,3617317,19.289476,0.0,17235.280212402344
Welly,1789,46348,Toys,PlayVehicles,139276,1585661235,1,38301937,7.72,11505015,0.0,0.0,30.8799991607666
Gorenje,3375,13717,SmallHomeAppliances,VacuumCleaners,204671,1570963714,1,38784602,90.07,4724813,25.234499,0.0,32965.619888305664
Следопыт,149,122459,CampingAndHiking,TentsAndAwnings,244849,1578486924,1,12892063,120.98,5573206,6.708814,0.0,7621.740211486816
Huawei,6530,248881,Smartphones,,241000,1576356293,1,30291413,514.53,185053,0.05049608,0.0,1009507.9174804688
Huawei,6530,1051,Smartphones,,241000,1584244264,1,41559342,822.16,13402146,14.649065,0.0,1019478.3666992188
Bosch,5413,13112,BigHomeAppliances,Washers,200641,1573836209,1,59877074,463.31,1113063,12.6209345,0.0,18995.709899902344
Apple,7204,22226,SmartWatches,,240000,1578157648,1,32700265,463.05,1296059,14.297613,20.0,380627.0899658203
Samsung,7206,20636,Headphones,,262000,1583814982,1,73319576,100.08,13139496,22.22567,0.0,1629702.7498168943
Versace,1130,96131,Perfumes,,112000,1575005050,1,33575716,82.24,821773,11.254992,0.0,66203.19828033447
Gorenje,3375,13723,SmallHomeAppliances,VacuumCleaners,204671,1583165527,1,68122544,95.21,5621451,11.915994,0.0,1618.5699844360352
LANCOME,6631,98322,Perfumes,,112000,1583944103,1,5813942,150.56,11609514,4.7751584,0.0,602.239990234375
Bosch,5413,57650,PowerTools,ElectricalTools,158369,1583115612,1,16354367,260.19,7461929,20.639902,0.0,3642.660034179688
Samsung,7206,22428,Gadgets,Wearables,237824,1577210124,1,51948941,51.2,6599817,52.032978,0.0,32000.00047683716
OPPO,4406,1150,Smartphones,,241000,1571774466,1,13388591,900.9,446294,5.405403,0.0,198198.00537109372
Boccia Titanium,1594,118398,Watches,WristWatches,172471,1570165467,1,85570839,61.78,4296926,5.8805614,0.0,247.1199951171875
OMABELLE,7541,321589,WomenFashion,WomenOuterwear,166447,1583124815,1,27683133,360.37,10506672,0.0,0.0,1801.8499755859373
Polaris,7184,15241,SmallHomeAppliances,SteamGenerators,204670,1575312827,1,24984786,38.59,6085822,6.2439256,0.0,2353.9900093078613
Acer,5957,279478,DesktopComputers,Monoblocks,140285,1585223101,1,38563472,669.23,2039317,15.005465,0.0,6023.06982421875
Бульдорс,983,133636,Doors,AllDoors,152341,1584640030,1,7921272,365.02,10969518,0.0,0.0,365.0199890136719
INOI,5424,593,Smartphones,,241000,1588153387,1,70600177,64.33,1865337,19.456617,0.0,4117.1201171875
Xiaomi,5677,1334,Smartphones,,241000,1579874718,1,65223843,167.56,6384356,40.714012,0.0,4184643.37902832
Dyson,5345,23345,BeautyCareEquipment,HairDryers,101106,1574400629,1,67371763,694.74,170996,7.5688853,0.0,1540238.5583496094
Hyundai,1674,57126,PowerTools,ElectricalTools,158369,1583328556,1,28673597,30.86,880740,13.119369,0.0,370.3200073242188
Xiaomi,5677,840,Smartphones,,241000,1572056424,1,59096170,463.31,3659782,27.709475,0.0,221925.4888305664
Acer,5957,299131,NotebooksAndAccessories,Notebooks,144305,1586798333,1,71900074,836.55,13354711,9.195018,0.0,1125996.283569336
Apple,7204,1290,Smartphones,,241000,1580271396,1,42654574,806.75,391117,20.57202,0.0,127710945.25
Panasonic,1367,21339,KitchenAppliances,Juicers,203652,1576689227,1,60770723,185.08,1270455,14.084112,16.666666666666664,9809.240097045898
Nokia,6320,38407,Mobiles,,238000,1578587467,1,30760309,33.51,1165166,10.209007,0.0,25568.128719329838
Sony,6033,15375,Entertainment,GameConsoles,261967,1586001206,1,52850184,666.72,13989073,0.0,33.33333333333333,2666.8798828125
Apple,7204,1290,Smartphones,,241000,1582700591,1,31746125,812.08,1600106,20.047258,0.0,128554702.94537354
DELL,7244,2171,NotebooksAndAccessories,Notebooks,144305,1580842105,1,32582787,1029.37,891346,3.28924,0.0,3088.1099853515625
JADE,3964,264288,JewelryAndBijouterie,NecklacesBijouterieAndJewelry,205677,1578664411,1,82531736,180.18,8067447,6.671504,0.0,3963.959838867188
Горизонт,2974,86815,Bedroom,BedroomSets,184528,1578471493,1,32351445,282.89,5631029,23.462563,0.0,297317.4053955078
Acer,5957,234271,NotebooksAndAccessories,Notebooks,144305,1583565774,1,87644901,797.65,875367,19.491096,17.24137931034483,3405965.604248047
Huawei,6530,679,Smartphones,,241000,1588007176,1,23944916,270.02,9090885,25.06522,0.0,169032.5131225586
Yamaha,59,84865,MusicalInstruments,KeyboardInstruments,209703,1572596557,1,81311450,159.82,5545076,30.237019,0.0,117467.70538330078
Apple,7204,1319,Smartphones,,241000,1582435011,1,35225964,1446.05,12237086,17.97462,0.0,10994318.521240234
Samsung,7206,282220,Smartphones,,241000,1585126697,1,26646414,104.49,492922,18.63417,0.0,1672780.3758010864
RANT,1820,31688,BabyStrollsAndTrips,StrollersAndAccessories,136257,1578413942,1,34858948,46.31,545721,10.007769,0.0,1852.4000549316409
Yamaha,59,84865,MusicalInstruments,KeyboardInstruments,209703,1569929705,1,22898967,159.97,279821,30.171547,0.0,117577.9508972168
Samsung,7206,897,Smartphones,,241000,1577478649,1,86332505,694.9,8845247,11.722855,0.0,10305367.362060549
AeroCool,586,236820,Hardware,FansAndCooling,142292,1580674296,1,80279882,39.9,396497,43.29164,0.0,3391.500129699707
SV,3912,77833,Bedroom,Beds,184529,1585199920,1,7809522,169.63,3765801,0.0,0.0,49192.701416015625
Бирюса,467,11192,BigHomeAppliances,Freezers,200636,1572791052,1,76350417,215.3,721837,11.675415,33.33333333333333,347924.8049316406
Samsung,7206,971,Smartphones,,241000,1573668642,1,60355338,194.1,5372803,24.518759,0.0,2561731.880554199
Vivo,6208,1245,Smartphones,,241000,1578844298,1,66913480,270.25,6271732,16.000998,0.0,769942.25
Волат,6563,123793,HandTools,ToolSets,154350,1585134088,1,15492778,48.9,2527019,17.11864,0.0,13496.400421142578
Гарнизон,6336,42781,Peripherals,Keyboards,146312,1581614171,1,49310967,12.6,3390584,32.8,0.0,126.00000381469728
Bosch,5413,13083,BigHomeAppliances,Washers,200641,1580283289,1,61310832,489.05,3054298,15.555829,0.0,23963.44940185547
Samsung,7206,13639,SmallHomeAppliances,VacuumCleaners,204671,1571229793,1,62213083,64.02,4864168,17.07254,0.0,889365.7933654785
HTW,7384,95366,LivingRoom,Sofas,189559,1584607720,1,64990510,811.66,13526580,0.0,0.0,22726.479248046875
Лемакс,6094,37791,Boilers,,201000,1571033952,1,23810088,206.16,1088949,28.503555,0.0,9071.040161132812
Samsung,7206,13639,SmallHomeAppliances,VacuumCleaners,204671,1573122741,1,20795063,68.98,1311430,10.64766,0.0,958270.2066345216
Xiaomi,5677,1459,Smartphones,,241000,1579172475,1,51949240,232.44,6624994,24.686518,0.0,916046.049621582
Vivo,6208,1245,Smartphones,,241000,1575810936,1,2267174,270.25,289871,16.000998,0.0,769942.25
Trussardi,5703,95905,Perfumes,,112000,1584081366,2,653595,66.77,2731035,17.343405,20.0,3739.119812011719
Apple,7204,1290,Smartphones,,241000,1572755984,1,87762670,933.19,526761,8.123463,0.0,147726776.95648193
Willmark,6606,26617,ClimateEquipment,Heaters,202647,1575894109,1,56795179,15.42,2205014,14.285713,0.0,7895.0400390625
Xiaomi,5677,1334,Smartphones,,241000,1577083503,1,29232241,181.99,2157499,35.608395,0.0,4545018.397186279
Pioneer,1996,24289,CarAudio,HeadUnits,121203,1570376080,1,76578905,63.06,4417887,21.984411,0.0,8260.860179901123
Artel,3801,8036,KitchenAppliances,StovesAndGrills,203658,1587616167,3,35001637,44.79,11225509,0.5550622,4.25531914893617,40982.85083770752
P.I.T.,5050,55494,PowerTools,ElectricalTools,158369,1583303352,1,72379420,68.73,2631653,25.106236,0.0,4879.830238342285
JBL,1268,51719,Audio,PortableSpeakers,260960,1581569071,3,30039004,29.6,10584983,14.820142,37.5,5239.200067520142
ERSPORT,949,189871,ExerciseAndFitness,BenchAndRacks,246861,1581705507,1,27878604,666.68,8373529,0.0,0.0,43334.19952392578
Huawei,6530,1051,Smartphones,,241000,1572969851,1,24979367,945.93,5274794,1.8001212,0.0,1172953.1909179688
AXIS,3835,54086,Cycling,Bicycles,245854,1587359171,1,75927775,236.81,436622,0.0,0.0,19418.419799804688
BVLGARI,5097,96158,Perfumes,,112000,1577031113,1,78706557,74.65,3652183,12.114434,0.0,23813.35048675537
Apple,7204,632,Smartphones,,241000,1586869043,1,50099540,837.86,3378846,5.625141,0.0,6638364.66394043
Prestigio,3420,18492,CarElectronics,Dvrs,124208,1571497474,3,9349694,33.44,4599852,0.0,33.33333333333333,7423.679695129394
Nokian,1895,62476,Tires,PassengerCarTires,133242,1570982738,1,55038629,88.55,1902126,0.0,0.0,12308.450424194336
Acer,5957,3353,NotebooksAndAccessories,Notebooks,144305,1583823464,1,68774699,514.78,12339734,25.654942,0.0,704219.080078125
Panasonic,1367,21339,KitchenAppliances,Juicers,203652,1575705081,1,43051345,167.06,5676030,22.44917,0.0,8854.179870605469
Apple,7204,1290,Smartphones,,241000,1573916854,1,82711148,957.55,6354289,5.725118,0.0,151583035.71759033
Samsung,7206,1456,Smartphones,,241000,1576777063,1,10231777,2548.07,3332930,0.56273085,0.0,3600423.006591797
Kolner,5184,205159,PowerTools,ElectricalTools,158369,1574539276,1,27752184,21.62,2927816,17.196474,0.0,216.200008392334
Nokia,6320,38407,Mobiles,,238000,1574146091,1,83729482,35.24,2895720,5.573414,0.0,26888.12128067017
Apple,7204,1316,Smartphones,,241000,1580190508,1,39804136,1484.26,10799006,15.69866,0.0,6633157.983642578
Samsung,7206,1275,Smartphones,,241000,1581351811,1,20025142,140.26,11465198,10.519939,0.0,20506431.97688293
Xiaomi,5677,20559,Headphones,,262000,1573710839,1,3198829,43.17,2386087,30.089071,0.0,97434.68586730956
Huawei,6530,947,Smartphones,,241000,1576420532,1,33910803,113.45,2873931,19.275648,0.0,1156849.6188812256
Xiaomi,5677,1334,Smartphones,,241000,1578236166,1,61943934,178.42,645721,36.87153,0.0,4455861.03427124
Lenovo,3432,2055,NotebooksAndAccessories,Notebooks,144305,1585225488,1,83600781,415.2,8993220,19.522402,11.11111111111111,20344.80059814453
КОВЕНС,7010,86812,Bedroom,BedroomSets,184528,1583917135,1,33358155,499.11,7818690,16.745625,0.0,464172.2863769531
Huggies,2226,92570,BabyCare,CareAndHygiene,134244,1579173254,1,84151005,2.95,3605350,0.0,0.0,70.80000114440918
Mosconi,3963,105286,CarAudio,CarAmplifiers,121201,1572598054,1,76023713,581.74,169348,0.0,0.0,3490.43994140625
DELL,7244,2177,NotebooksAndAccessories,Notebooks,144305,1574530723,1,67735426,1088.57,598445,3.8645988,0.0,9797.129516601562
KitchenAid,4613,50397,KitchenAppliances,MixersBlendersAndChoppers,203655,1575444586,1,26668875,989.21,823966,0.023243498,0.0,2967.6300659179688
Apple,7204,608,Smartphones,,241000,1587134878,1,28340642,823.67,5809550,27.224136,0.0,22233323.848693848
LG,6533,13240,BigHomeAppliances,Washers,200641,1574010583,1,20903418,434.22,518809,10.680054,0.0,1266185.5235595703
Samsung,7206,10302,BigHomeAppliances,Refrigerators,200640,1573903096,1,66086410,1184.05,3069345,10.679527,0.0,123141.205078125
Delux,1754,18981,Headphones,,262000,1571623727,1,88662667,9.5,1887068,4.1372337,0.0,9.5
Midea,1778,12818,BigHomeAppliances,Washers,200641,1573412365,1,13600967,120.72,398145,18.7399,0.0,348397.9235229492
Element-5,7011,25825,CarAudio,CarAcoustic,121200,1585948508,1,30662805,177.61,2435513,2.8179,0.0,411877.5914154053
Форест Деко Групп,5070,86607,Bedroom,BedroomSets,184528,1575101657,1,7018385,900.92,300392,13.130006,0.0,32433.119384765625
SOKOLOV,6702,162093,JewelryAndBijouterie,EarringsBijouterieAndJewelry,205675,1570933556,1,60664408,280.57,4157904,4.3859034,0.0,2244.56005859375
REDFORD,3312,78169,ChildrenRoom,Cribs,185536,1574366377,1,37024627,218.8,387017,0.0,0.0,13346.800186157228
REDMOND,773,50311,KitchenAppliances,MakingDesserts,203654,1581915273,1,86480150,51.46,10999454,35.907337,10.526315789473683,30001.17946624756
Vivo,6208,1123,Smartphones,,241000,1578166950,1,38978918,115.81,9449172,30.772907,0.0,43544.55908203125
Samsung,7206,22336,SmartWatches,,240000,1572692728,1,36195425,151.58,2358194,1.8391377,0.0,651490.847869873
GoPro,2131,6047,Photo_video,ActionCameras,263971,1582360723,1,76452546,454.32,9181825,24.364456,0.0,227614.3236694336
Valkiria,5347,233887,WomenFashion,WomenDresses,166442,1578401256,1,10659257,43.5,9617404,0.0,0.0,261.0
Xiaomi,5677,840,Smartphones,,241000,1576755812,1,27552076,437.57,8244401,31.725698,0.0,209596.0335083008
Huawei,6530,935,Smartphones,,241000,1573967798,1,39170818,154.16,819812,13.451602,0.0,1618525.8784484863
SVEN,6066,258905,Audio,Microphones,260957,1581346421,1,66627969,2.42,11247928,0.0,0.0,84.70000267028809
MSI,6286,3097,NotebooksAndAccessories,Notebooks,144305,1578021899,1,23764924,962.68,1762762,16.199068,0.0,91454.59930419922
Huawei,6530,935,Smartphones,,241000,1577958805,1,9184885,115.81,6910771,34.982033,0.0,1215889.1643676758
Huggies,2226,92639,BabyCare,CareAndHygiene,134244,1581608096,1,66408509,21.24,5059845,0.0,0.0,3037.319967269897
Lucente,2237,160333,JewelryAndBijouterie,EarringsBijouterieAndJewelry,205675,1587102088,1,84447530,165.51,14353211,3.0177014,0.0,217149.11279296875
Body Sculpture,7132,166618,ExerciseAndFitness,ExerciseBikes,246863,1577536304,1,61025262,47.85,297973,30.571678,0.0,1818.2999420166016
Janome,6987,43001,SmallHomeAppliances,OverlockMachines,204666,1583854665,1,38896560,463.82,13167443,1.3253868,0.0,8348.760131835938
Huawei,6530,947,Smartphones,,241000,1579079495,1,54339920,119.5,7277727,14.970822,14.814814814814811,1218541.5
Baby Grace,7109,32349,BabyStrollsAndTrips,StrollersAndAccessories,136257,1575046791,1,85739288,77.13,7090195,45.518124,0.0,18588.32933807373
Apple,7204,1290,Smartphones,,241000,1574476754,1,43096749,916.37,4169047,9.779464,0.0,145064119.33703613
Alpine,1192,24215,CarAudio,HeadUnits,121203,1573893409,1,20206706,89.31,4465792,6.226376,0.0,5358.599853515625
Samsung,7206,1275,Smartphones,,241000,1586234412,2,23736916,144.88,14124937,7.5725646,12.5,21181891.35388184
Xiaomi,5677,968,Smartphones,,241000,1574960938,1,8740207,72.05,1027465,63.722874,0.0,47048.65199279785
OPPO,4406,1099,Smartphones,,241000,1573049957,1,51104226,560.89,3716173,5.256667,0.0,265861.8669433594
Teosa,5265,160970,JewelryAndBijouterie,EarringsBijouterieAndJewelry,205675,1572105886,1,27688765,44.53,2421394,7.976856,0.0,0.0
Huawei,6530,935,Smartphones,,241000,1585067696,1,4940581,176.32,5441120,1.0105479,0.0,1851183.756896973
Acer,5957,299131,NotebooksAndAccessories,Notebooks,144305,1583502867,1,68365039,669.0,10487406,27.382065,7.6923076923076925,900474.0
Фантом-Пресс,694,147272,Books,Fiction,206688,1579800131,2,56786902,10.27,1509297,16.707212,0.0,421.07001876831055
Apple,7204,608,Smartphones,,241000,1585334187,1,51224361,836.57,6124996,26.084345,0.0,22581534.20770264
Samsung,7206,13538,SmallHomeAppliances,VacuumCleaners,204671,1577373158,1,53262011,110.66,2368297,4.4469337,0.0,405568.91342163086
Huawei,6530,268,Smartphones,,241000,1579478366,1,62618897,205.9,10347432,11.012192,0.0,22854.89932250977
Samsung,7206,1078,Smartphones,,241000,1575621806,1,11712938,272.55,7417396,24.310593,0.0,15431235.208862305
Midea,1778,12827,BigHomeAppliances,Washers,200641,1584160740,2,23583108,107.8,3386014,4.795549,5.0,189835.8053741455
STELS,4096,123480,HandTools,ToolSets,154350,1575667658,1,57288363,97.81,6964542,5.001944,0.0,24354.689392089844
Midea,1778,10147,BigHomeAppliances,Refrigerators,200640,1575987770,1,22308110,136.4,7650145,15.875173,0.0,3137.1998596191406
Huawei,6530,248881,Smartphones,,241000,1587835868,1,29408771,447.35,12549880,13.100483,0.0,877700.7119750977
HP,7796,2031,NotebooksAndAccessories,Notebooks,144305,1579714004,1,19853266,730.78,8014051,15.981052,0.0,730.780029296875
Kingston,1577,72762,Peripherals,UsbFlashDrives,146320,1583842814,1,82365185,9.18,11636377,63.14733,0.0,110.16000366210938
Makita,7602,56864,PowerTools,ElectricalTools,158369,1574171061,1,74204641,136.43,649832,0.0,0.0,15007.299194335938
Samsung,7206,13639,SmallHomeAppliances,VacuumCleaners,204671,1576979870,1,55171714,69.47,991777,10.012949,0.0,965077.2569580078
Российские двери,211,336166,Doors,AllDoors,152341,1585652973,1,29886813,190.48,7478727,10.844839,0.0,1142.8799743652344
Samsung,7206,1275,Smartphones,,241000,1587020068,1,85633259,148.91,6245244,5.0015926,0.0,21771089.265411377
Xiaomi,5677,1391,Smartphones,,241000,1582288756,2,59472802,148.78,7949602,42.772522,0.0,2187214.762054444
Samsung,7206,1385,Smartphones,,241000,1587483452,1,78076980,166.77,11421353,27.923763,0.0,2271073.918182373
Samsung,7206,274,Smartphones,,241000,1576485341,1,10983775,306.29,4073763,45.42717,0.0,254526.99710083008
