Maker,Genmodel,Genmodel_ID,Year,Entry_price,sales,Bodytype,Engin_size,Gearbox,Fuel_type,Engine_power,Wheelbase,Height,Width,Length,Average_mpg,Top_speed,Seat_num,Door_num,Annual_revenue
Jeep,Wrangler,40_7,2011,19390,120.0,SUV,2.8L,Automatic,Diesel,197.0,2947.0,1840.0,1877.0,4751.0,34.0 mpg,107 mph,5.0,4.0,2326800.0
Jeep,Wrangler,40_7,2012,22495,154.0,SUV,2.8L,Automatic,Diesel,197.0,2947.0,1840.0,1877.0,4751.0,34.0 mpg,107 mph,5.0,4.0,3464230.0
Jeep,Wrangler,40_7,2013,22495,209.0,SUV,2.8L,Automatic,Diesel,197.0,2947.0,1840.0,1877.0,4751.0,34.0 mpg,107 mph,5.0,4.0,4701455.0
Jeep,Wrangler,40_7,2014,27550,330.0,SUV,2.8L,Automatic,Diesel,197.0,2947.0,1840.0,1877.0,4751.0,34.0 mpg,107 mph,5.0,4.0,9091500.0
Jeep,Wrangler,40_7,2015,27880,484.0,SUV,2.8L,Automatic,Diesel,197.0,2947.0,1840.0,1877.0,4751.0,34.0 mpg,107 mph,5.0,4.0,13493920.0
Jeep,Wrangler,40_7,2016,29085,257.0,SUV,2.8L,Automatic,Diesel,197.0,2947.0,1840.0,1877.0,4751.0,34.0 mpg,107 mph,5.0,4.0,7474845.0
Jeep,Wrangler,40_7,2017,30665,248.0,SUV,2.8L,Automatic,Diesel,197.0,2947.0,1840.0,1877.0,4751.0,34.0 mpg,107 mph,5.0,4.0,7604920.0
Jeep,Wrangler,40_7,2018,32750,365.0,SUV,2.8L,Automatic,Diesel,197.0,2947.0,1840.0,1877.0,4751.0,34.0 mpg,107 mph,5.0,4.0,11953750.0
Kia,'Cee''d',43_2,2007,10330,4052.0,Hatchback,1.6L,Manual,Diesel,126.0,2650.0,1470.0,1790.0,4310.0,74.3 mpg,117 mph,5.0,5.0,41857160.0
Kia,'Cee''d',43_2,2008,10330,7187.0,Hatchback,1.6L,Manual,Diesel,126.0,2650.0,1470.0,1790.0,4310.0,74.3 mpg,117 mph,5.0,5.0,74241710.0
Kia,'Cee''d',43_2,2009,10420,9787.0,Hatchback,1.6L,Manual,Diesel,126.0,2650.0,1470.0,1790.0,4310.0,74.3 mpg,117 mph,5.0,5.0,101980540.0
Kia,'Cee''d',43_2,2010,10820,10526.0,Hatchback,1.6L,Manual,Diesel,126.0,2650.0,1470.0,1790.0,4310.0,74.3 mpg,117 mph,5.0,5.0,113891320.0
Kia,'Cee''d',43_2,2011,11130,8692.0,Hatchback,1.6L,Manual,Diesel,126.0,2650.0,1470.0,1790.0,4310.0,74.3 mpg,117 mph,5.0,5.0,96741960.0
Kia,'Cee''d',43_2,2012,12825,12737.0,Hatchback,1.6L,Manual,Diesel,126.0,2650.0,1470.0,1790.0,4310.0,74.3 mpg,117 mph,5.0,5.0,163352025.0
Kia,'Cee''d',43_2,2013,14220,10630.0,Hatchback,1.6L,Manual,Diesel,126.0,2650.0,1470.0,1790.0,4310.0,74.3 mpg,117 mph,5.0,5.0,151158600.0
Kia,'Cee''d',43_2,2014,14220,10192.0,Hatchback,1.6L,Manual,Diesel,126.0,2650.0,1470.0,1790.0,4310.0,74.3 mpg,117 mph,5.0,5.0,144930240.0
Kia,'Cee''d',43_2,2015,14620,10038.0,Hatchback,1.6L,Manual,Diesel,126.0,2650.0,1470.0,1790.0,4310.0,74.3 mpg,117 mph,5.0,5.0,146755560.0
Kia,'Cee''d',43_2,2016,14620,8583.0,Hatchback,1.6L,Manual,Diesel,126.0,2650.0,1470.0,1790.0,4310.0,74.3 mpg,117 mph,5.0,5.0,125483460.0
Kia,'Cee''d',43_2,2017,15110,7692.0,Hatchback,1.6L,Manual,Diesel,126.0,2650.0,1470.0,1790.0,4310.0,74.3 mpg,117 mph,5.0,5.0,116226120.0
Kia,'Cee''d',43_2,2018,15110,8519.0,Hatchback,1.6L,Manual,Diesel,126.0,2650.0,1470.0,1790.0,4310.0,74.3 mpg,117 mph,5.0,5.0,128722090.0
Kia,'Pro_Cee''d',43_8,2007,12105,0.0,Hatchback,1.6L,Manual,Petrol,134.0,2650.0,1430.0,2035.0,4310.0,72.4 mpg,122 mph,5.0,3.0,0.0
Kia,'Pro_Cee''d',43_8,2008,11820,0.0,Hatchback,1.6L,Manual,Petrol,134.0,2650.0,1430.0,2035.0,4310.0,72.4 mpg,122 mph,5.0,3.0,0.0
Kia,'Pro_Cee''d',43_8,2009,10520,0.0,Hatchback,1.6L,Manual,Petrol,134.0,2650.0,1430.0,2035.0,4310.0,72.4 mpg,122 mph,5.0,3.0,0.0
Kia,'Pro_Cee''d',43_8,2010,10520,0.0,Hatchback,1.6L,Manual,Petrol,134.0,2650.0,1430.0,2035.0,4310.0,72.4 mpg,122 mph,5.0,3.0,0.0
Kia,'Pro_Cee''d',43_8,2011,10830,0.0,Hatchback,1.6L,Manual,Petrol,134.0,2650.0,1430.0,2035.0,4310.0,72.4 mpg,122 mph,5.0,3.0,0.0
Kia,'Pro_Cee''d',43_8,2012,12625,0.0,Hatchback,1.6L,Manual,Petrol,134.0,2650.0,1430.0,2035.0,4310.0,72.4 mpg,122 mph,5.0,3.0,0.0
Kia,'Pro_Cee''d',43_8,2013,14300,1054.0,Hatchback,1.6L,Manual,Petrol,134.0,2650.0,1430.0,2035.0,4310.0,72.4 mpg,122 mph,5.0,3.0,15072200.0
Kia,'Pro_Cee''d',43_8,2014,14300,1588.0,Hatchback,1.6L,Manual,Petrol,134.0,2650.0,1430.0,2035.0,4310.0,72.4 mpg,122 mph,5.0,3.0,22708400.0
Kia,'Pro_Cee''d',43_8,2015,14700,1327.0,Hatchback,1.6L,Manual,Petrol,134.0,2650.0,1430.0,2035.0,4310.0,72.4 mpg,122 mph,5.0,3.0,19506900.0
Kia,'Pro_Cee''d',43_8,2016,14950,1214.0,Hatchback,1.6L,Manual,Petrol,134.0,2650.0,1430.0,2035.0,4310.0,72.4 mpg,122 mph,5.0,3.0,18149300.0
Kia,'Pro_Cee''d',43_8,2017,15065,906.0,Hatchback,1.6L,Manual,Petrol,134.0,2650.0,1430.0,2035.0,4310.0,72.4 mpg,122 mph,5.0,3.0,13648890.0
Kia,'Pro_Cee''d',43_8,2018,15065,519.0,Hatchback,1.6L,Manual,Petrol,134.0,2650.0,1430.0,2035.0,4310.0,72.4 mpg,122 mph,5.0,3.0,7818735.0
Kia,'Pro_Cee''d',43_8,2019,19040,1814.0,Hatchback,1.6L,Manual,Petrol,134.0,2650.0,1430.0,2035.0,4310.0,72.4 mpg,122 mph,5.0,3.0,34538560.0
Kia,Carens,43_1,2000,9815,0.0,MPV,1.7L,Manual,Diesel,114.0,2750.0,1605.0,1805.0,4525.0,62.8 mpg,116 mph,7.0,5.0,0.0
Kia,Carens,43_1,2001,9815,36.0,MPV,1.7L,Manual,Diesel,114.0,2750.0,1605.0,1805.0,4525.0,62.8 mpg,116 mph,7.0,5.0,353340.0
Kia,Carens,43_1,2002,9815,24.0,MPV,1.7L,Manual,Diesel,114.0,2750.0,1605.0,1805.0,4525.0,62.8 mpg,116 mph,7.0,5.0,235560.0
Kia,Carens,43_1,2003,9810,199.0,MPV,1.7L,Manual,Diesel,114.0,2750.0,1605.0,1805.0,4525.0,62.8 mpg,116 mph,7.0,5.0,1952190.0
Kia,Carens,43_1,2004,9792,336.0,MPV,1.7L,Manual,Diesel,114.0,2750.0,1605.0,1805.0,4525.0,62.8 mpg,116 mph,7.0,5.0,3290112.0
Kia,Carens,43_1,2005,8807,481.0,MPV,1.7L,Manual,Diesel,114.0,2750.0,1605.0,1805.0,4525.0,62.8 mpg,116 mph,7.0,5.0,4236167.0
Kia,Carens,43_1,2006,8807,838.0,MPV,1.7L,Manual,Diesel,114.0,2750.0,1605.0,1805.0,4525.0,62.8 mpg,116 mph,7.0,5.0,7380266.0
Kia,Carens,43_1,2007,12805,1187.0,MPV,1.7L,Manual,Diesel,114.0,2750.0,1605.0,1805.0,4525.0,62.8 mpg,116 mph,7.0,5.0,15199535.0
Kia,Carens,43_1,2008,10730,1956.0,MPV,1.7L,Manual,Diesel,114.0,2750.0,1605.0,1805.0,4525.0,62.8 mpg,116 mph,7.0,5.0,20987880.0
Kia,Carens,43_1,2009,10930,1799.0,MPV,1.7L,Manual,Diesel,114.0,2750.0,1605.0,1805.0,4525.0,62.8 mpg,116 mph,7.0,5.0,19663070.0
Kia,Carens,43_1,2010,12530,479.0,MPV,1.7L,Manual,Diesel,114.0,2750.0,1605.0,1805.0,4525.0,62.8 mpg,116 mph,7.0,5.0,6001870.0
Kia,Carens,43_1,2011,12990,459.0,MPV,1.7L,Manual,Diesel,114.0,2750.0,1605.0,1805.0,4525.0,62.8 mpg,116 mph,7.0,5.0,5962410.0
Kia,Carens,43_1,2012,14375,127.0,MPV,1.7L,Manual,Diesel,114.0,2750.0,1605.0,1805.0,4525.0,62.8 mpg,116 mph,7.0,5.0,1825625.0
Kia,Carens,43_1,2013,17700,1506.0,MPV,1.7L,Manual,Diesel,114.0,2750.0,1605.0,1805.0,4525.0,62.8 mpg,116 mph,7.0,5.0,26656200.0
Kia,Carens,43_1,2014,17700,2305.0,MPV,1.7L,Manual,Diesel,114.0,2750.0,1605.0,1805.0,4525.0,62.8 mpg,116 mph,7.0,5.0,40798500.0
Kia,Carens,43_1,2015,17995,2211.0,MPV,1.7L,Manual,Diesel,114.0,2750.0,1605.0,1805.0,4525.0,62.8 mpg,116 mph,7.0,5.0,39786945.0
Kia,Carens,43_1,2016,17995,1811.0,MPV,1.7L,Manual,Diesel,114.0,2750.0,1605.0,1805.0,4525.0,62.8 mpg,116 mph,7.0,5.0,32588945.0
Kia,Carens,43_1,2017,17995,1764.0,MPV,1.7L,Manual,Diesel,114.0,2750.0,1605.0,1805.0,4525.0,62.8 mpg,116 mph,7.0,5.0,31743180.0
Kia,Carens,43_1,2018,19245,1535.0,MPV,1.7L,Manual,Diesel,114.0,2750.0,1605.0,1805.0,4525.0,62.8 mpg,116 mph,7.0,5.0,29541075.0
Kia,Carens,43_1,2019,19245,87.0,MPV,1.7L,Manual,Diesel,114.0,2750.0,1605.0,1805.0,4525.0,62.8 mpg,116 mph,7.0,5.0,1674315.0
Kia,Carens,43_1,2020,19245,0.0,MPV,1.7L,Manual,Diesel,114.0,2750.0,1605.0,1805.0,4525.0,62.8 mpg,116 mph,7.0,5.0,0.0
Kia,Cerato,43_3,1999,10815,0.0,Hatchback,1.6L,Manual,Petrol,103.0,2610.0,1470.0,1735.0,4340.0,57.6 mpg,108 mph,5.0,5.0,0.0
Kia,Cerato,43_3,2000,10815,0.0,Hatchback,1.6L,Manual,Petrol,103.0,2610.0,1470.0,1735.0,4340.0,57.6 mpg,108 mph,5.0,5.0,0.0
Kia,Cerato,43_3,2001,10815,2.0,Hatchback,1.6L,Manual,Petrol,103.0,2610.0,1470.0,1735.0,4340.0,57.6 mpg,108 mph,5.0,5.0,21630.0
Kia,Cerato,43_3,2004,9567,220.0,Hatchback,1.6L,Manual,Petrol,103.0,2610.0,1470.0,1735.0,4340.0,57.6 mpg,108 mph,5.0,5.0,2104740.0
Kia,Cerato,43_3,2005,9567,833.0,Hatchback,1.6L,Manual,Petrol,103.0,2610.0,1470.0,1735.0,4340.0,57.6 mpg,108 mph,5.0,5.0,7969311.0
Kia,Cerato,43_3,2006,9807,776.0,Hatchback,1.6L,Manual,Petrol,103.0,2610.0,1470.0,1735.0,4340.0,57.6 mpg,108 mph,5.0,5.0,7610232.0
Kia,Cerato,43_3,2007,9807,125.0,Hatchback,1.6L,Manual,Petrol,103.0,2610.0,1470.0,1735.0,4340.0,57.6 mpg,108 mph,5.0,5.0,1225875.0
Kia,Magentis,43_4,2001,12815,7.0,Saloon,2.5L,Automatic,Petrol,166.0,2700.0,1410.0,1815.0,4720.0,25.9 mpg,130 mph,5.0,4.0,89705.0
Kia,Magentis,43_4,2002,11815,26.0,Saloon,2.5L,Automatic,Petrol,166.0,2700.0,1410.0,1815.0,4720.0,25.9 mpg,130 mph,5.0,4.0,307190.0
Kia,Magentis,43_4,2003,9810,62.0,Saloon,2.5L,Automatic,Petrol,166.0,2700.0,1410.0,1815.0,4720.0,25.9 mpg,130 mph,5.0,4.0,608220.0
Kia,Magentis,43_4,2004,9810,108.0,Saloon,2.5L,Automatic,Petrol,166.0,2700.0,1410.0,1815.0,4720.0,25.9 mpg,130 mph,5.0,4.0,1059480.0
Kia,Magentis,43_4,2005,9805,157.0,Saloon,2.5L,Automatic,Petrol,166.0,2700.0,1410.0,1815.0,4720.0,25.9 mpg,130 mph,5.0,4.0,1539385.0
Kia,Magentis,43_4,2006,10292,251.0,Saloon,2.5L,Automatic,Petrol,166.0,2700.0,1410.0,1815.0,4720.0,25.9 mpg,130 mph,5.0,4.0,2583292.0
Kia,Magentis,43_4,2007,14307,208.0,Saloon,2.5L,Automatic,Petrol,166.0,2700.0,1410.0,1815.0,4720.0,25.9 mpg,130 mph,5.0,4.0,2975856.0
Kia,Magentis,43_4,2008,14330,117.0,Saloon,2.5L,Automatic,Petrol,166.0,2700.0,1410.0,1815.0,4720.0,25.9 mpg,130 mph,5.0,4.0,1676610.0
Kia,Magentis,43_4,2009,14320,196.0,Saloon,2.5L,Automatic,Petrol,166.0,2700.0,1410.0,1815.0,4720.0,25.9 mpg,130 mph,5.0,4.0,2806720.0
Kia,Magentis,43_4,2010,18025,158.0,Saloon,2.5L,Automatic,Petrol,166.0,2700.0,1410.0,1815.0,4720.0,25.9 mpg,130 mph,5.0,4.0,2847950.0
Kia,Magentis,43_4,2011,18785,1.0,Saloon,2.5L,Automatic,Petrol,166.0,2700.0,1410.0,1815.0,4720.0,25.9 mpg,130 mph,5.0,4.0,18785.0
Kia,Niro,43_5,2016,21240,1197.0,SUV,1.6L,Automatic,Hybrid  Petrol/Electric,104.0,2700.0,1535.0,1635.0,4355.0,74.3 mpg,101 mph,5.0,5.0,25424280.0
Kia,Niro,43_5,2017,21240,4047.0,SUV,1.6L,Automatic,Hybrid  Petrol/Electric,104.0,2700.0,1535.0,1635.0,4355.0,74.3 mpg,101 mph,5.0,5.0,85958280.0
Kia,Niro,43_5,2018,21490,6089.0,SUV,1.6L,Automatic,Hybrid  Petrol/Electric,104.0,2700.0,1535.0,1635.0,4355.0,74.3 mpg,101 mph,5.0,5.0,130852610.0
Kia,Optima,43_6,2011,19540,34.0,Saloon,1.7L,Manual,Diesel,139.0,2805.0,1470.0,1860.0,4855.0,64.2 mpg,124 mph,5.0,4.0,664360.0
Kia,Optima,43_6,2012,19540,799.0,Saloon,1.7L,Manual,Diesel,139.0,2805.0,1470.0,1860.0,4855.0,64.2 mpg,124 mph,5.0,4.0,15612460.0
Kia,Optima,43_6,2013,19540,381.0,Saloon,1.7L,Manual,Diesel,139.0,2805.0,1470.0,1860.0,4855.0,64.2 mpg,124 mph,5.0,4.0,7444740.0
Kia,Optima,43_6,2014,19740,672.0,Saloon,1.7L,Manual,Diesel,139.0,2805.0,1470.0,1860.0,4855.0,64.2 mpg,124 mph,5.0,4.0,13265280.0
Kia,Optima,43_6,2015,19940,646.0,Saloon,1.7L,Manual,Diesel,139.0,2805.0,1470.0,1860.0,4855.0,64.2 mpg,124 mph,5.0,4.0,12881240.0
Kia,Optima,43_6,2016,19940,1272.0,Saloon,1.7L,Manual,Diesel,139.0,2805.0,1470.0,1860.0,4855.0,64.2 mpg,124 mph,5.0,4.0,25363680.0
Kia,Optima,43_6,2017,21440,3267.0,Saloon,1.7L,Manual,Diesel,139.0,2805.0,1470.0,1860.0,4855.0,64.2 mpg,124 mph,5.0,4.0,70044480.0
Kia,Optima,43_6,2018,21440,2731.0,Saloon,1.7L,Manual,Diesel,139.0,2805.0,1470.0,1860.0,4855.0,64.2 mpg,124 mph,5.0,4.0,58552640.0
Kia,Optima,43_6,2019,21440,1723.0,Saloon,1.7L,Manual,Diesel,139.0,2805.0,1470.0,1860.0,4855.0,64.2 mpg,124 mph,5.0,4.0,36941120.0
Kia,Optima,43_6,2020,22350,131.0,Saloon,1.7L,Manual,Diesel,139.0,2805.0,1470.0,1860.0,4855.0,64.2 mpg,124 mph,5.0,4.0,2927850.0
Kia,Picanto,43_7,2004,5382,3556.0,Hatchback,1.0L,Manual,Petrol,68.0,2385.0,1480.0,1595.0,3595.0,67.3 mpg,95 mph,5.0,5.0,19138392.0
Kia,Picanto,43_7,2005,5352,6392.0,Hatchback,1.0L,Manual,Petrol,68.0,2385.0,1480.0,1595.0,3595.0,67.3 mpg,95 mph,5.0,5.0,34209984.0
Kia,Picanto,43_7,2006,5552,6687.0,Hatchback,1.0L,Manual,Petrol,68.0,2385.0,1480.0,1595.0,3595.0,67.3 mpg,95 mph,5.0,5.0,37126224.0
Kia,Picanto,43_7,2007,5757,4010.0,Hatchback,1.0L,Manual,Petrol,68.0,2385.0,1480.0,1595.0,3595.0,67.3 mpg,95 mph,5.0,5.0,23085570.0
Kia,Picanto,43_7,2008,5830,3860.0,Hatchback,1.0L,Manual,Petrol,68.0,2385.0,1480.0,1595.0,3595.0,67.3 mpg,95 mph,5.0,5.0,22503800.0
Kia,Picanto,43_7,2009,5905,14514.0,Hatchback,1.0L,Manual,Petrol,68.0,2385.0,1480.0,1595.0,3595.0,67.3 mpg,95 mph,5.0,5.0,85705170.0
Kia,Picanto,43_7,2010,6545,14469.0,Hatchback,1.0L,Manual,Petrol,68.0,2385.0,1480.0,1595.0,3595.0,67.3 mpg,95 mph,5.0,5.0,94699605.0
Kia,Picanto,43_7,2011,6940,11119.0,Hatchback,1.0L,Manual,Petrol,68.0,2385.0,1480.0,1595.0,3595.0,67.3 mpg,95 mph,5.0,5.0,77165860.0
Kia,Picanto,43_7,2012,7110,13392.0,Hatchback,1.0L,Manual,Petrol,68.0,2385.0,1480.0,1595.0,3595.0,67.3 mpg,95 mph,5.0,5.0,95217120.0
Kia,Picanto,43_7,2013,7990,12910.0,Hatchback,1.0L,Manual,Petrol,68.0,2385.0,1480.0,1595.0,3595.0,67.3 mpg,95 mph,5.0,5.0,103150900.0
Kia,Picanto,43_7,2014,7990,14575.0,Hatchback,1.0L,Manual,Petrol,68.0,2385.0,1480.0,1595.0,3595.0,67.3 mpg,95 mph,5.0,5.0,116454250.0
Kia,Picanto,43_7,2015,8090,13631.0,Hatchback,1.0L,Manual,Petrol,68.0,2385.0,1480.0,1595.0,3595.0,67.3 mpg,95 mph,5.0,5.0,110274790.0
Kia,Picanto,43_7,2016,8090,12588.0,Hatchback,1.0L,Manual,Petrol,68.0,2385.0,1480.0,1595.0,3595.0,67.3 mpg,95 mph,5.0,5.0,101836920.0
Kia,Picanto,43_7,2017,8290,12866.0,Hatchback,1.0L,Manual,Petrol,68.0,2385.0,1480.0,1595.0,3595.0,67.3 mpg,95 mph,5.0,5.0,106659140.0
Kia,Picanto,43_7,2018,8490,15738.0,Hatchback,1.0L,Manual,Petrol,68.0,2385.0,1480.0,1595.0,3595.0,67.3 mpg,95 mph,5.0,5.0,133615620.0
Kia,Rio,43_9,2001,5830,73.0,Hatchback,1.4L,Manual,Petrol,84.0,2570.0,1455.0,1720.0,4045.0,56.5 mpg,107 mph,5.0,5.0,425590.0
Kia,Rio,43_9,2002,5830,247.0,Hatchback,1.4L,Manual,Petrol,84.0,2570.0,1455.0,1720.0,4045.0,56.5 mpg,107 mph,5.0,5.0,1440010.0
Kia,Rio,43_9,2003,5845,504.0,Hatchback,1.4L,Manual,Petrol,84.0,2570.0,1455.0,1720.0,4045.0,56.5 mpg,107 mph,5.0,5.0,2945880.0
Kia,Rio,43_9,2004,5845,851.0,Hatchback,1.4L,Manual,Petrol,84.0,2570.0,1455.0,1720.0,4045.0,56.5 mpg,107 mph,5.0,5.0,4974095.0
Kia,Rio,43_9,2005,7345,1214.0,Hatchback,1.4L,Manual,Petrol,84.0,2570.0,1455.0,1720.0,4045.0,56.5 mpg,107 mph,5.0,5.0,8916830.0
Kia,Rio,43_9,2006,7357,1845.0,Hatchback,1.4L,Manual,Petrol,84.0,2570.0,1455.0,1720.0,4045.0,56.5 mpg,107 mph,5.0,5.0,13573665.0
Kia,Rio,43_9,2007,6830,2018.0,Hatchback,1.4L,Manual,Petrol,84.0,2570.0,1455.0,1720.0,4045.0,56.5 mpg,107 mph,5.0,5.0,13782940.0
Kia,Rio,43_9,2008,6820,3108.0,Hatchback,1.4L,Manual,Petrol,84.0,2570.0,1455.0,1720.0,4045.0,56.5 mpg,107 mph,5.0,5.0,21196560.0
Kia,Rio,43_9,2009,6820,6429.0,Hatchback,1.4L,Manual,Petrol,84.0,2570.0,1455.0,1720.0,4045.0,56.5 mpg,107 mph,5.0,5.0,43845780.0
Kia,Rio,43_9,2010,7479,7450.0,Hatchback,1.4L,Manual,Petrol,84.0,2570.0,1455.0,1720.0,4045.0,56.5 mpg,107 mph,5.0,5.0,55718550.0
Kia,Rio,43_9,2011,8180,7734.0,Hatchback,1.4L,Manual,Petrol,84.0,2570.0,1455.0,1720.0,4045.0,56.5 mpg,107 mph,5.0,5.0,63264120.0
Kia,Rio,43_9,2012,9940,9588.0,Hatchback,1.4L,Manual,Petrol,84.0,2570.0,1455.0,1720.0,4045.0,56.5 mpg,107 mph,5.0,5.0,95304720.0
Kia,Rio,43_9,2013,9940,10386.0,Hatchback,1.4L,Manual,Petrol,84.0,2570.0,1455.0,1720.0,4045.0,56.5 mpg,107 mph,5.0,5.0,103236840.0
Kia,Rio,43_9,2014,9940,11445.0,Hatchback,1.4L,Manual,Petrol,84.0,2570.0,1455.0,1720.0,4045.0,56.5 mpg,107 mph,5.0,5.0,113763300.0
Kia,Rio,43_9,2015,10040,11499.0,Hatchback,1.4L,Manual,Petrol,84.0,2570.0,1455.0,1720.0,4045.0,56.5 mpg,107 mph,5.0,5.0,115449960.0
Kia,Rio,43_9,2016,10290,8936.0,Hatchback,1.4L,Manual,Petrol,84.0,2570.0,1455.0,1720.0,4045.0,56.5 mpg,107 mph,5.0,5.0,91951440.0
Kia,Rio,43_9,2017,10290,7998.0,Hatchback,1.4L,Manual,Petrol,84.0,2570.0,1455.0,1720.0,4045.0,56.5 mpg,107 mph,5.0,5.0,82299420.0
Kia,Rio,43_9,2018,11800,5621.0,Hatchback,1.4L,Manual,Petrol,84.0,2570.0,1455.0,1720.0,4045.0,56.5 mpg,107 mph,5.0,5.0,66327800.0
Kia,Sedona,43_10,2001,13815,32.0,MPV,2.9L,Manual,Diesel,182.0,2890.0,1815.0,1985.0,4810.0,36.2 mpg,122 mph,7.0,5.0,442080.0
Kia,Sedona,43_10,2002,13815,88.0,MPV,2.9L,Manual,Diesel,182.0,2890.0,1815.0,1985.0,4810.0,36.2 mpg,122 mph,7.0,5.0,1215720.0
Kia,Sedona,43_10,2003,14310,335.0,MPV,2.9L,Manual,Diesel,182.0,2890.0,1815.0,1985.0,4810.0,36.2 mpg,122 mph,7.0,5.0,4793850.0
Kia,Sedona,43_10,2004,14305,800.0,MPV,2.9L,Manual,Diesel,182.0,2890.0,1815.0,1985.0,4810.0,36.2 mpg,122 mph,7.0,5.0,11444000.0
Kia,Sedona,43_10,2005,14305,1110.0,MPV,2.9L,Manual,Diesel,182.0,2890.0,1815.0,1985.0,4810.0,36.2 mpg,122 mph,7.0,5.0,15878550.0
Kia,Sedona,43_10,2006,15502,1405.0,MPV,2.9L,Manual,Diesel,182.0,2890.0,1815.0,1985.0,4810.0,36.2 mpg,122 mph,7.0,5.0,21780310.0
Kia,Sedona,43_10,2007,15645,1727.0,MPV,2.9L,Manual,Diesel,182.0,2890.0,1815.0,1985.0,4810.0,36.2 mpg,122 mph,7.0,5.0,27018915.0
Kia,Sedona,43_10,2008,15645,1614.0,MPV,2.9L,Manual,Diesel,182.0,2890.0,1815.0,1985.0,4810.0,36.2 mpg,122 mph,7.0,5.0,25251030.0
Kia,Sedona,43_10,2009,15610,703.0,MPV,2.9L,Manual,Diesel,182.0,2890.0,1815.0,1985.0,4810.0,36.2 mpg,122 mph,7.0,5.0,10973830.0
Kia,Sedona,43_10,2010,16285,928.0,MPV,2.9L,Manual,Diesel,182.0,2890.0,1815.0,1985.0,4810.0,36.2 mpg,122 mph,7.0,5.0,15112480.0
Kia,Sedona,43_10,2011,20135,787.0,MPV,2.9L,Manual,Diesel,182.0,2890.0,1815.0,1985.0,4810.0,36.2 mpg,122 mph,7.0,5.0,15846245.0
Kia,Sedona,43_10,2012,20585,137.0,MPV,2.9L,Manual,Diesel,182.0,2890.0,1815.0,1985.0,4810.0,36.2 mpg,122 mph,7.0,5.0,2820145.0
Kia,Sephia,43_17,1998,8315,0.0,,,,,,,,,,,,,,0.0
Kia,Sephia,43_17,1999,8315,0.0,,,,,,,,,,,,,,0.0
Kia,Sephia,43_17,2000,8315,0.0,,,,,,,,,,,,,,0.0
Kia,Sephia,43_17,2001,8315,37.0,,,,,,,,,,,,,,307655.0
Kia,Sephia,43_17,2002,8315,48.0,,,,,,,,,,,,,,399120.0
Kia,Sephia,43_17,2003,8815,37.0,,,,,,,,,,,,,,326155.0
Kia,Sorento,43_11,2003,17805,561.0,SUV,2.2L,Automatic,Diesel,197.0,2780.0,1685.0,1890.0,4780.0,42.2 mpg,124 mph,7.0,5.0,9988605.0
Kia,Sorento,43_11,2004,17805,1726.0,SUV,2.2L,Automatic,Diesel,197.0,2780.0,1685.0,1890.0,4780.0,42.2 mpg,124 mph,7.0,5.0,30731430.0
Kia,Sorento,43_11,2005,18787,2507.0,SUV,2.2L,Automatic,Diesel,197.0,2780.0,1685.0,1890.0,4780.0,42.2 mpg,124 mph,7.0,5.0,47099009.0
Kia,Sorento,43_11,2006,17762,3725.0,SUV,2.2L,Automatic,Diesel,197.0,2780.0,1685.0,1890.0,4780.0,42.2 mpg,124 mph,7.0,5.0,66163450.0
Kia,Sorento,43_11,2007,17762,2137.0,SUV,2.2L,Automatic,Diesel,197.0,2780.0,1685.0,1890.0,4780.0,42.2 mpg,124 mph,7.0,5.0,37957394.0
Kia,Sorento,43_11,2008,18740,1450.0,SUV,2.2L,Automatic,Diesel,197.0,2780.0,1685.0,1890.0,4780.0,42.2 mpg,124 mph,7.0,5.0,27173000.0
Kia,Sorento,43_11,2009,19710,1723.0,SUV,2.2L,Automatic,Diesel,197.0,2780.0,1685.0,1890.0,4780.0,42.2 mpg,124 mph,7.0,5.0,33960330.0
Kia,Sorento,43_11,2010,20225,2128.0,SUV,2.2L,Automatic,Diesel,197.0,2780.0,1685.0,1890.0,4780.0,42.2 mpg,124 mph,7.0,5.0,43038800.0
Kia,Sorento,43_11,2011,20850,1835.0,SUV,2.2L,Automatic,Diesel,197.0,2780.0,1685.0,1890.0,4780.0,42.2 mpg,124 mph,7.0,5.0,38259750.0
Kia,Sorento,43_11,2012,22775,2046.0,SUV,2.2L,Automatic,Diesel,197.0,2780.0,1685.0,1890.0,4780.0,42.2 mpg,124 mph,7.0,5.0,46597650.0
Kia,Sorento,43_11,2013,22775,2205.0,SUV,2.2L,Automatic,Diesel,197.0,2780.0,1685.0,1890.0,4780.0,42.2 mpg,124 mph,7.0,5.0,50218875.0
Kia,Sorento,43_11,2014,26465,2958.0,SUV,2.2L,Automatic,Diesel,197.0,2780.0,1685.0,1890.0,4780.0,42.2 mpg,124 mph,7.0,5.0,78283470.0
Kia,Sorento,43_11,2015,26760,4082.0,SUV,2.2L,Automatic,Diesel,197.0,2780.0,1685.0,1890.0,4780.0,42.2 mpg,124 mph,7.0,5.0,109234320.0
Kia,Sorento,43_11,2016,28595,3182.0,SUV,2.2L,Automatic,Diesel,197.0,2780.0,1685.0,1890.0,4780.0,42.2 mpg,124 mph,7.0,5.0,90989290.0
